"gene_id","gene_name","gene_type","pvalue","adj.P.Val","logFC"
"ENSG00000153936","HS2ST1","protein_coding",0.00595883316925751,0.0312427077609214,-0.210293911460582
"ENSG00000131791","PRKAB2","protein_coding",0.00597698941941385,0.0313243774363152,0.284493017971209
"ENSG00000243279","PRAF2","protein_coding",0.00597986532023878,0.0313259295011473,-0.20537399363242
"ENSG00000163995","ABLIM2","protein_coding",0.00598703503813513,0.0313499639793337,0.281780056563644
"ENSG00000130055","GDPD2","protein_coding",0.0059993830606417,0.0314010812523156,0.554326025674791
"ENSG00000152404","CWF19L2","protein_coding",0.00600729146054267,0.0314289272750408,-0.482442126999669
"ENSG00000124942","AHNAK","protein_coding",0.00602512668402771,0.0315086620689701,0.575461754351485
"ENSG00000183077","AFMID","protein_coding",0.00603839749184415,0.031564468679924,0.419652249415493
"ENSG00000213445","SIPA1","protein_coding",0.00604324630995212,0.0315762220059159,0.429766825583779
"ENSG00000135472","FAIM2","protein_coding",0.00605417950936215,0.0316061486595806,0.282060823180636
"ENSG00000100324","TAB1","protein_coding",0.00605295863832768,0.0316061486595806,0.234198513928078
"ENSG00000176840","MIR7-3HG","lncRNA",0.00606578817862507,0.0316531438990306,-0.64039117060075
"ENSG00000273079","GRIN2B","protein_coding",0.00607164617241636,0.0316701028658298,-0.426848045534359
"ENSG00000149930","TAOK2","protein_coding",0.00607890038403232,0.0316943269056696,0.216221141608244
"ENSG00000243156","MICAL3","protein_coding",0.00608895843665502,0.0317331426164386,0.298462450782446
"ENSG00000106771","TMEM245","protein_coding",0.00610123658460231,0.0317834902817786,0.193497070795821
"ENSG00000105793","GTPBP10","protein_coding",0.00612062600030818,0.0318708239801639,-0.280406631764195
"ENSG00000164088","PPM1M","protein_coding",0.0061442055449445,0.0319661902023398,0.4367083687096
"ENSG00000132467","UTP3","protein_coding",0.00614248562379106,0.0319661902023398,-0.277805239467151
"ENSG00000148180","GSN","protein_coding",0.0061494768245611,0.0319799130966361,0.660870192682216
"ENSG00000257057","C11orf97","protein_coding",0.00616818922379441,0.0320634938974895,-0.579960869475764
"ENSG00000162804","SNED1","protein_coding",0.00617447594660254,0.0320824396318334,0.480075120492136
"ENSG00000178980","SELENOW","protein_coding",0.00617977667799793,0.0320962481612185,-0.249540093229479
"ENSG00000115808","STRN","protein_coding",0.00618838250013034,0.0321272033771196,-0.277073613987287
"ENSG00000128708","HAT1","protein_coding",0.00620752278589632,0.032171553217729,-0.369052372097328
"ENSG00000169021","UQCRFS1","protein_coding",0.00620420153047613,0.032171553217729,-0.266786959861928
"ENSG00000182013","PNMA8A","protein_coding",0.00620529775937299,0.032171553217729,0.333422462883201
"ENSG00000196961","AP2A1","protein_coding",0.00620101316204041,0.032171553217729,-0.253977759929471
"ENSG00000106105","GARS","protein_coding",0.00623937507534528,0.0323228376876782,-0.325109362947254
"ENSG00000136003","ISCU","protein_coding",0.00626106305833303,0.0323937318778603,0.330704404337498
"ENSG00000166750","SLFN5","protein_coding",0.00626018123370338,0.0323937318778603,-0.403911407905374
"ENSG00000160179","ABCG1","protein_coding",0.00625869910637403,0.0323937318778603,0.504894434764247
"ENSG00000089053","ANAPC5","protein_coding",0.00626693557034852,0.0324080214600717,0.192467412783573
"ENSG00000160570","DEDD2","protein_coding",0.00626916267888565,0.0324080214600717,0.295355207908098
"ENSG00000229043","AC091729.3","lncRNA",0.00629733712534362,0.032534664200335,0.395063387512473
"ENSG00000169826","CSGALNACT2","protein_coding",0.0062990196438267,0.032534664200335,-0.299084380582615
"ENSG00000103126","AXIN1","protein_coding",0.00630581949296355,0.0325559379689866,0.268637052685185
"ENSG00000131446","MGAT1","protein_coding",0.00631434229210309,0.0325722423334782,0.198107414103317
"ENSG00000175768","TOMM5","protein_coding",0.00631335044888161,0.0325722423334782,-0.265153655822458
"ENSG00000147852","VLDLR","protein_coding",0.00632791998550448,0.0326171185210418,-0.265478269108978
"ENSG00000274026","FAM27E3","lncRNA",0.00632991095050509,0.0326171185210418,-0.546376098480632
"ENSG00000139343","SNRPF","protein_coding",0.00633110008680685,0.0326171185210418,-0.177735228108328
"ENSG00000198746","GPATCH3","protein_coding",0.0063343810501126,0.0326201819726536,0.302298052800395
"ENSG00000124587","PEX6","protein_coding",0.00633839051588779,0.032623609722355,-0.294768572614072
"ENSG00000049618","ARID1B","protein_coding",0.00634041990815761,0.032623609722355,-0.236509758297739
"ENSG00000130821","SLC6A8","protein_coding",0.00636176770021894,0.0327195871172209,0.225616550732872
"ENSG00000117360","PRPF3","protein_coding",0.00638155362870642,0.0328074537313218,0.292867505655965
"ENSG00000114473","IQCG","protein_coding",0.00639261523011118,0.0328504133471181,-0.371750926851438
"ENSG00000263072","ZNF213-AS1","lncRNA",0.00641265423523807,0.032925522358772,0.279446375652455
"ENSG00000274712","AC005332.4","lncRNA",0.00641202687418207,0.032925522358772,-0.398032576029059
"ENSG00000144583","MARCH4","protein_coding",0.00642773685211137,0.0329750775645071,-0.464136257144501
"ENSG00000111450","STX2","protein_coding",0.00642599309155459,0.0329750775645071,-0.27739601579678
"ENSG00000137968","SLC44A5","protein_coding",0.00643652985054317,0.0330062423881528,-0.460990357661138
"ENSG00000163328","GPR155","protein_coding",0.00645009346288114,0.0330618340733498,-0.290675996679325
"ENSG00000125869","LAMP5","protein_coding",0.00645867108290589,0.0330918324724583,0.472062552101188
"ENSG00000204310","AGPAT1","protein_coding",0.00647752694515571,0.033160459399252,-0.189264159644235
"ENSG00000196628","TCF4","protein_coding",0.00647485302820983,0.033160459399252,-0.279234468623098
"ENSG00000125355","TMEM255A","protein_coding",0.00649028967131856,0.0332117941335109,0.471847691836234
"ENSG00000167191","GPRC5B","protein_coding",0.00650029487689035,0.0332489809141026,0.56371656080273
"ENSG00000117475","BLZF1","protein_coding",0.00652290242768976,0.0333365337455542,-0.362369002127479
"ENSG00000169220","RGS14","protein_coding",0.00652202587568179,0.0333365337455542,-0.625671923398822
"ENSG00000121297","TSHZ3","protein_coding",0.00654196066667875,0.0334198689000758,0.443086045284167
"ENSG00000083642","PDS5B","protein_coding",0.00656884989337861,0.0335431220585772,-0.263149870933371
"ENSG00000134686","PHC2","protein_coding",0.00657964698872075,0.0335493441697331,0.212019888951579
"ENSG00000154518","ATP5MC3","protein_coding",0.0065791102805927,0.0335493441697331,-0.262491831405302
"ENSG00000111664","GNB3","protein_coding",0.00657654407161016,0.0335493441697331,0.432917351760089
"ENSG00000102738","MRPS31","protein_coding",0.00658111980666263,0.0335493441697331,-0.203250418277804
"ENSG00000206579","XKR4","protein_coding",0.00658628594021411,0.0335615905044146,-0.508994185975155
"ENSG00000167004","PDIA3","protein_coding",0.00659294336190389,0.0335814225015096,-0.164647692424565
"ENSG00000162980","ARL5A","protein_coding",0.00660129823737715,0.0335817116017814,-0.232344967116498
"ENSG00000168916","ZNF608","protein_coding",0.00660406220086091,0.0335817116017814,-0.330347615739385
"ENSG00000204351","SKIV2L","protein_coding",0.00660029445399983,0.0335817116017814,0.239126463508261
"ENSG00000198825","INPP5F","protein_coding",0.00660087434694285,0.0335817116017814,0.36658232227637
"ENSG00000117151","CTBS","protein_coding",0.00662292719398574,0.0336635432886433,0.398163841728112
"ENSG00000114779","ABHD14B","protein_coding",0.00663667557599214,0.0337148082779779,0.379084593077937
"ENSG00000141380","SS18","protein_coding",0.00663856597155935,0.0337148082779779,0.273670558249213
"ENSG00000144040","SFXN5","protein_coding",0.00664187727428437,0.0337175233033592,-0.323400792641923
"ENSG00000179431","FJX1","protein_coding",0.0066577801112284,0.0337559181171802,-0.344118384086181
"ENSG00000215067","ALOX12-AS1","lncRNA",0.0066544314658332,0.0337559181171802,0.326936870864202
"ENSG00000031823","RANBP3","protein_coding",0.00665501943835514,0.0337559181171802,0.199203821023076
"ENSG00000197343","ZNF655","protein_coding",0.00670095123320725,0.0339606222140383,0.174344562795135
"ENSG00000198521","ZNF43","protein_coding",0.00670824893964728,0.0339834238106537,-0.339732633665521
"ENSG00000180329","CCDC43","protein_coding",0.00671110929292471,0.0339837365070829,-0.2844300044145
"ENSG00000133142","TCEAL4","protein_coding",0.00671549053997281,0.0339917472392205,-0.207646720591084
