"gene_id","gene_name","gene_type","pvalue","adj.P.Val","logFC"
"ENSG00000185262","UBALD2","protein_coding",1.9191179930854e-09,9.01831927310689e-07,-0.475770564678123
"ENSG00000157933","SKI","protein_coding",2.17628776421913e-09,9.13108166215939e-07,-0.713325394296311
"ENSG00000103266","STUB1","protein_coding",2.13073021421561e-09,9.13108166215939e-07,0.44456085859764
"ENSG00000188064","WNT7B","protein_coding",2.17460962412667e-09,9.13108166215939e-07,-1.4308086425203
"ENSG00000110076","NRXN2","protein_coding",2.66021888422051e-09,1.04174171506075e-06,-0.673660879120307
"ENSG00000105404","RABAC1","protein_coding",2.61550362595061e-09,1.04174171506075e-06,0.442097604482973
"ENSG00000130414","NDUFA10","protein_coding",2.85526491741909e-09,1.08205329838192e-06,0.499373453858801
"ENSG00000148344","PTGES","protein_coding",3.34920360312905e-09,1.22957637279875e-06,1.01045645405598
"ENSG00000285967","NIPBL-DT","lncRNA",3.92236663924543e-09,1.35529303758398e-06,-0.652416926475672
"ENSG00000006015","REX1BD","protein_coding",3.90527663792884e-09,1.35529303758398e-06,0.493255980040529
"ENSG00000141759","TXNL4A","protein_coding",4.36473519092435e-09,1.46505454351369e-06,0.554453637056808
"ENSG00000127884","ECHS1","protein_coding",5.30032153613653e-09,1.68292371369005e-06,0.408135342031253
"ENSG00000197345","MRPL21","protein_coding",5.22124483471788e-09,1.68292371369005e-06,0.590062541311532
"ENSG00000141580","WDR45B","protein_coding",5.77081390687377e-09,1.78409267836719e-06,-0.358148043567026
"ENSG00000122674","CCZ1","protein_coding",7.20712716743476e-09,2.17100846059035e-06,-0.507523986099796
"ENSG00000262202","AC007952.4","lncRNA",7.78414195445604e-09,2.28620249202374e-06,-1.15548950387856
"ENSG00000119979","DENND10","protein_coding",8.26886295058467e-09,2.36933175471875e-06,0.401612754361063
"ENSG00000115365","LANCL1","protein_coding",8.80643966653303e-09,2.46328698101024e-06,0.66292766359406
"ENSG00000176248","ANAPC2","protein_coding",9.87535980493968e-09,2.69804016252166e-06,-0.655936440105154
"ENSG00000171772","SYCE1","protein_coding",1.01810982635979e-08,2.71835323638063e-06,1.09178987166109
"ENSG00000167468","GPX4","protein_coding",1.04742517610699e-08,2.73447799308998e-06,0.439203391948955
"ENSG00000182979","MTA1","protein_coding",1.08182046722788e-08,2.76287540195504e-06,-0.53950718324092
"ENSG00000119673","ACOT2","protein_coding",1.13473489209595e-08,2.83635436432835e-06,-0.680457854162958
"ENSG00000176209","SMIM19","protein_coding",1.24566522053521e-08,2.98654592058114e-06,0.415171133159883
"ENSG00000160221","GATD3A","protein_coding",1.22869942350883e-08,2.98654592058114e-06,-2.85784820798556
"ENSG00000126464","PRR12","protein_coding",1.47625785272864e-08,3.46861545077122e-06,-0.629807173842485
"ENSG00000270647","TAF15","protein_coding",1.60405224917848e-08,3.69498153398996e-06,-0.460776643344035
"ENSG00000163040","CCDC74A","protein_coding",1.69106200345186e-08,3.82049931087548e-06,0.921555847637262
"ENSG00000168137","SETD5","protein_coding",2.36779968855098e-08,5.24847372473527e-06,-0.542133837554229
"ENSG00000101365","IDH3B","protein_coding",2.54888024050188e-08,5.54523056766963e-06,0.463019508760247
"ENSG00000263874","LINC00672","protein_coding",2.76662285489224e-08,5.90950641804983e-06,0.592833518625291
"ENSG00000136158","SPRY2","protein_coding",2.95532426885862e-08,6.19984812688411e-06,-0.536416421371641
"ENSG00000047579","DTNBP1","protein_coding",3.22586668219116e-08,6.45148706956642e-06,0.736150552461724
"ENSG00000173334","TRIB1","protein_coding",3.18012464067642e-08,6.45148706956642e-06,-0.870652336315898
"ENSG00000139289","PHLDA1","protein_coding",3.24002159605396e-08,6.45148706956642e-06,-0.573770688098647
"ENSG00000124802","EEF1E1","protein_coding",3.48646054232505e-08,6.82648974187244e-06,0.481027004581225
"ENSG00000178449","COX14","protein_coding",3.7824926167141e-08,7.28470873133726e-06,0.596119355946192
"ENSG00000141485","SLC13A5","protein_coding",3.96058427173124e-08,7.39915821138313e-06,-1.32315113681877
"ENSG00000183978","COA3","protein_coding",4.03086589656555e-08,7.39915821138313e-06,0.407107569043086
"ENSG00000256073","URB1-AS1","lncRNA",4.01709578769148e-08,7.39915821138313e-06,0.650873413807947
"ENSG00000103254","ANTKMT","protein_coding",4.23838663960982e-08,7.66039480648249e-06,0.542549193365697
"ENSG00000166136","NDUFB8","protein_coding",4.3497361203911e-08,7.67008700781839e-06,0.434230309584453
"ENSG00000141867","BRD4","protein_coding",4.37432609400606e-08,7.67008700781839e-06,-0.490249306424275
"ENSG00000181588","MEX3D","protein_coding",4.86511510730974e-08,8.40520180598159e-06,-0.944515464952193
"ENSG00000223482","NUTM2A-AS1","lncRNA",5.36098417031644e-08,8.80760682937316e-06,-0.641153433209117
"ENSG00000148834","GSTO1","protein_coding",5.17893855576648e-08,8.80760682937316e-06,0.549921465764184
"ENSG00000125249","RAP2A","protein_coding",5.39792042658212e-08,8.80760682937316e-06,-0.398639985481307
"ENSG00000141741","MIEN1","protein_coding",5.39715515728293e-08,8.80760682937316e-06,0.477135703448311
"ENSG00000233593","LINC02609","lncRNA",6.29733219690073e-08,1.01343915957794e-05,1.14471685851742
"ENSG00000089220","PEBP1","protein_coding",6.66188394350879e-08,1.04714020863281e-05,0.290245668719336
"ENSG00000108106","UBE2S","protein_coding",6.68501154643011e-08,1.04714020863281e-05,0.634831003072535
"ENSG00000071575","TRIB2","protein_coding",6.96419422705065e-08,1.05548587454686e-05,-0.878467485149229
"ENSG00000135617","PRADC1","protein_coding",6.95966090556978e-08,1.05548587454686e-05,0.438286971197895
"ENSG00000149476","TKFC","protein_coding",7.00782245613341e-08,1.05548587454686e-05,0.576673754470399
"ENSG00000114054","PCCB","protein_coding",8.26269574323871e-08,1.2133768698946e-05,0.427417817934903
"ENSG00000214026","MRPL23","protein_coding",8.20002506924261e-08,1.2133768698946e-05,0.46055669855132
"ENSG00000075089","ACTR6","protein_coding",8.56354040874231e-08,1.24203052743092e-05,0.493935533957542
"ENSG00000115350","POLE4","protein_coding",8.8925128487585e-08,1.2586655535809e-05,0.527002413927006
"ENSG00000167615","LENG8","protein_coding",8.87151365621603e-08,1.2586655535809e-05,-0.760135600587035
"ENSG00000147140","NONO","protein_coding",9.08953078671719e-08,1.2712358057423e-05,-0.321649297844648
"ENSG00000127774","EMC6","protein_coding",9.87385609446604e-08,1.36468307526808e-05,0.477034469999388
"ENSG00000267368","UPK3BL1","protein_coding",1.00666503143848e-07,1.37515125457433e-05,0.659496262643403
"ENSG00000254531","AP001816.1","lncRNA",1.02654093515908e-07,1.38618424209757e-05,0.561943814600626
"ENSG00000120071","KANSL1","protein_coding",1.11350390194208e-07,1.48652770909267e-05,-0.467229523152523
"ENSG00000253352","TUG1","lncRNA",1.14836514118485e-07,1.515841986364e-05,-0.490889228877079
"ENSG00000187051","RPS19BP1","protein_coding",1.17851283134406e-07,1.53835208251445e-05,0.547243970434981
"ENSG00000188186","LAMTOR4","protein_coding",1.30994265250272e-07,1.6727398132176e-05,0.429661559038194
"ENSG00000183011","NAA38","protein_coding",1.30870976906834e-07,1.6727398132176e-05,0.483388097747382
"ENSG00000144230","GPR17","protein_coding",1.34932227877359e-07,1.7044987237669e-05,-1.30323702538564
"ENSG00000214736","TOMM6","protein_coding",1.36962282474003e-07,1.71173712181339e-05,0.38803705093708
"ENSG00000134248","LAMTOR5","protein_coding",1.43215903829097e-07,1.7710530928255e-05,0.370334550655299
"ENSG00000167515","TRAPPC2L","protein_coding",1.48450524329569e-07,1.79793480394203e-05,0.440003907184501
"ENSG00000197021","CXorf40B","protein_coding",1.47889414752662e-07,1.79793480394203e-05,0.710162435203155
"ENSG00000149357","LAMTOR1","protein_coding",1.55651170128916e-07,1.86590810885153e-05,0.345929646374089
"ENSG00000174886","NDUFA11","protein_coding",1.57384470762768e-07,1.86762905305151e-05,0.454336240710038
"ENSG00000183617","MRPL54","protein_coding",1.67620960326248e-07,1.96921104191276e-05,0.471075924320516
"ENSG00000146574","CCZ1B","protein_coding",1.70541130211652e-07,1.9836803937886e-05,0.960710890944261
"ENSG00000175602","CCDC85B","protein_coding",1.73516683768946e-07,1.98777770268793e-05,0.550255371527753
"ENSG00000204237","OXLD1","protein_coding",1.74277411795077e-07,1.98777770268793e-05,0.453197969420517
"ENSG00000173436","MICOS10","protein_coding",1.77543985727055e-07,2.00556417723216e-05,0.462985597690359
"ENSG00000160695","VPS11","protein_coding",1.8177051050373e-07,2.03375234037887e-05,0.395792313164209
"ENSG00000186591","UBE2H","protein_coding",2.09675514578774e-07,2.30211957502004e-05,-0.30186291596446
"ENSG00000244187","TMEM141","protein_coding",2.09094598380009e-07,2.30211957502004e-05,0.542899206481827
"ENSG00000241945","PWP2","protein_coding",2.2240997908383e-07,2.41932632803411e-05,-2.30306852853954
"ENSG00000276529","AP001505.1","lncRNA",2.26404250310171e-07,2.4401808556366e-05,-0.580449933289197
"ENSG00000132613","MTSS2","protein_coding",2.34889704122309e-07,2.50862204002626e-05,-0.705767182658861
"ENSG00000127922","SEM1","protein_coding",2.5301034399929e-07,2.67780677594925e-05,0.365348333724582
"ENSG00000037241","RPL26L1","protein_coding",2.60305042091534e-07,2.72473656555004e-05,0.562431818399021
"ENSG00000205352","PRR13","protein_coding",2.62083105130366e-07,2.72473656555004e-05,0.451872840473982
"ENSG00000100813","ACIN1","protein_coding",2.89579930851993e-07,2.98419739267475e-05,-0.507869746589343
"ENSG00000156411","ATP5MPL","protein_coding",3.05076885390833e-07,3.11655934745348e-05,0.553358936294926
"ENSG00000232956","SNHG15","lncRNA",3.41315100330369e-07,3.43909656218723e-05,0.506063416913836
"ENSG00000147509","RGS20","protein_coding",3.42504509513028e-07,3.43909656218723e-05,-0.62231390397888
"ENSG00000080493","SLC4A4","protein_coding",3.51413002148344e-07,3.47561244516646e-05,-0.764850153118208
"ENSG00000259001","AL355075.4","lncRNA",3.52058121360919e-07,3.47561244516646e-05,-2.1553572305357
"ENSG00000225177","AL590617.2","lncRNA",3.81670358575045e-07,3.70567220871044e-05,-0.958077359763212
"ENSG00000168005","SPINDOC","protein_coding",3.80602960504426e-07,3.70567220871044e-05,-0.66357502708763
"ENSG00000083750","RRAGB","protein_coding",3.9546876007897e-07,3.80816966672766e-05,0.527637627156935
"ENSG00000177733","HNRNPA0","protein_coding",4.17922321832667e-07,3.99166783487005e-05,-0.316560874137341
"ENSG00000112357","PEX7","protein_coding",4.22413561824642e-07,4.00202784219024e-05,0.442915501393054
"ENSG00000132718","SYT11","protein_coding",4.43120288502543e-07,4.0670133979124e-05,0.323145952429159
"ENSG00000126457","PRMT1","protein_coding",4.39342894105562e-07,4.0670133979124e-05,0.343067530971345
"ENSG00000241837","ATP5PO","protein_coding",4.43041018192615e-07,4.0670133979124e-05,0.460852104473235
"ENSG00000102109","PCSK1N","protein_coding",4.35210270915492e-07,4.0670133979124e-05,0.591893525633438
"ENSG00000143198","MGST3","protein_coding",4.52195183913627e-07,4.11813102373433e-05,0.489573443265696
"ENSG00000162517","PEF1","protein_coding",4.59273980368636e-07,4.14109399505225e-05,0.4496509449991
"ENSG00000128626","MRPS12","protein_coding",4.61766524814304e-07,4.14109399505225e-05,0.474965556388574
"ENSG00000140941","MAP1LC3B","protein_coding",4.68288742512972e-07,4.16776980836545e-05,0.325936385432398
"ENSG00000197977","ELOVL2","protein_coding",4.92760322118679e-07,4.35116137504488e-05,-0.850944155475584
"ENSG00000182985","CADM1","protein_coding",4.96302029499501e-07,4.35116137504488e-05,-0.378829231163851
"ENSG00000128185","DGCR6L","protein_coding",5.19636808625527e-07,4.52199498350569e-05,0.423570157577193
"ENSG00000149823","VPS51","protein_coding",5.39789041767289e-07,4.66282475197214e-05,0.33163185332233
"ENSG00000168090","COPS6","protein_coding",5.49500622101929e-07,4.69360934726177e-05,0.318842275086334
"ENSG00000079101","CLUL1","protein_coding",5.51343283896939e-07,4.69360934726177e-05,0.892129239700161
"ENSG00000196419","XRCC6","protein_coding",5.71015159642726e-07,4.82610510466384e-05,0.254501817172838
"ENSG00000129244","ATP1B2","protein_coding",5.8126980927401e-07,4.87768408525076e-05,-0.622373740962828
"ENSG00000114902","SPCS1","protein_coding",5.8761735323707e-07,4.89597777718375e-05,0.307487424835862
"ENSG00000089199","CHGB","protein_coding",6.08999936833526e-07,5.03840229431004e-05,1.06593128708578
"ENSG00000144741","SLC25A26","protein_coding",6.20462147399501e-07,5.06177025636761e-05,0.465022920967858
"ENSG00000169155","ZBTB43","protein_coding",6.24750329565291e-07,5.06177025636761e-05,-0.49531986969971
"ENSG00000178127","NDUFV2","protein_coding",6.21720044557853e-07,5.06177025636761e-05,0.379927361818176
"ENSG00000205220","PSMB10","protein_coding",6.47882907011351e-07,5.17777441603357e-05,0.471642519325872
"ENSG00000108854","SMURF2","protein_coding",6.4736958768733e-07,5.17777441603357e-05,-0.612215863708867
"ENSG00000042753","AP2S1","protein_coding",6.53971471294869e-07,5.19111948971089e-05,0.464092732422308
"ENSG00000244752","CRYBB2","protein_coding",6.58789352069178e-07,5.19426664973738e-05,-2.83247420534154
"ENSG00000108561","C1QBP","protein_coding",6.70739299924244e-07,5.25323019700668e-05,0.416390546789563
"ENSG00000239672","NME1","protein_coding",6.8725818204171e-07,5.34695968385828e-05,0.524447175959604
"ENSG00000182566","CLEC4G","protein_coding",7.04492543096929e-07,5.44498578704126e-05,1.08472835431387
"ENSG00000145912","NHP2","protein_coding",7.41951400480211e-07,5.68897775534194e-05,0.324614559998164
"ENSG00000126602","TRAP1","protein_coding",7.45746147703999e-07,5.68897775534194e-05,0.421454146326132
"ENSG00000179918","SEPHS2","protein_coding",7.53600118191344e-07,5.71180270226575e-05,0.451934811429673
"ENSG00000171862","PTEN","protein_coding",7.72046062224594e-07,5.81410073013752e-05,-0.296969709444956
"ENSG00000129084","PSMA1","protein_coding",7.91128021128552e-07,5.88238733684698e-05,0.405353101349225
"ENSG00000168701","TMEM208","protein_coding",7.86319342408211e-07,5.88238733684698e-05,0.391314481460508
"ENSG00000256537","SMIM10L1","protein_coding",8.17352483428503e-07,6.03915533038871e-05,0.385285484150852
"ENSG00000136003","ISCU","protein_coding",8.49885698362308e-07,6.24028574022525e-05,0.559911151369629
"ENSG00000127838","PNKD","protein_coding",8.69643659947087e-07,6.34569796090583e-05,0.333834958247484
"ENSG00000170145","SIK2","protein_coding",8.89125716493687e-07,6.3950298733121e-05,-0.490136622264115
"ENSG00000179271","GADD45GIP1","protein_coding",8.91613509836835e-07,6.3950298733121e-05,0.414954717146218
"ENSG00000197620","CXorf40A","protein_coding",8.92734847823616e-07,6.3950298733121e-05,0.750226229474652
"ENSG00000102030","NAA10","protein_coding",9.26753775607737e-07,6.59848688232709e-05,0.321145136836058
"ENSG00000204435","CSNK2B","protein_coding",9.42803475833006e-07,6.67232243017238e-05,0.28530981163161
"ENSG00000149639","SOGA1","protein_coding",9.54209948473149e-07,6.7126098650674e-05,-0.539751268263388
"ENSG00000158109","TPRG1L","protein_coding",9.78296015959195e-07,6.80060449437197e-05,0.566603877954469
"ENSG00000174917","MICOS13","protein_coding",9.73689041052757e-07,6.80060449437197e-05,0.381309277521469
"ENSG00000164032","H2AFZ","protein_coding",1.01951492337797e-06,7.04544783520259e-05,0.47426520832145
"ENSG00000136156","ITM2B","protein_coding",1.04456298183612e-06,7.17633094187759e-05,0.359438419596799
"ENSG00000062582","MRPS24","protein_coding",1.08600329121952e-06,7.41765503793428e-05,0.376428810650907
"ENSG00000055732","MCOLN3","protein_coding",1.1551264532576e-06,7.7104690754945e-05,1.34031970800347
"ENSG00000187094","CCK","protein_coding",1.1492244823643e-06,7.7104690754945e-05,1.13781148155837
"ENSG00000216863","LY86-AS1","lncRNA",1.15496889390074e-06,7.7104690754945e-05,1.35418916039187
"ENSG00000170296","GABARAP","protein_coding",1.14911256268357e-06,7.7104690754945e-05,0.344460963113524
"ENSG00000159348","CYB5R1","protein_coding",1.1888513890713e-06,7.89074921966645e-05,0.414404419456559
"ENSG00000143774","GUK1","protein_coding",1.22412310582024e-06,8.07921249841359e-05,0.420361379475411
"ENSG00000104897","SF3A2","protein_coding",1.26494646868174e-06,8.30200620897935e-05,-0.550994609463342
"ENSG00000179091","CYC1","protein_coding",1.33150335694548e-06,8.67030905485591e-05,0.373953456655001
"ENSG00000110717","NDUFS8","protein_coding",1.33582391805322e-06,8.67030905485591e-05,0.347411283653523
"ENSG00000172922","RNASEH2C","protein_coding",1.34806243952291e-06,8.70166897775557e-05,0.408093963599786
"ENSG00000204227","RING1","protein_coding",1.38628565078272e-06,8.77470528214219e-05,-0.367019594299665
"ENSG00000106153","CHCHD2","protein_coding",1.38925364528298e-06,8.77470528214219e-05,0.402096838117918
"ENSG00000126267","COX6B1","protein_coding",1.38688478586423e-06,8.77470528214219e-05,0.502013280883996
"ENSG00000166681","BEX3","protein_coding",1.38629838899793e-06,8.77470528214219e-05,0.467324284132828
"ENSG00000182154","MRPL41","protein_coding",1.42405063637645e-06,8.94638870382383e-05,0.391819006880172
"ENSG00000143614","GATAD2B","protein_coding",1.45955945851517e-06,9.0724362532467e-05,-0.322424060624852
"ENSG00000182196","ARL6IP4","protein_coding",1.45605187333201e-06,9.0724362532467e-05,0.439399983233427
"ENSG00000164405","UQCRQ","protein_coding",1.4862331411379e-06,9.16921511671999e-05,0.554526494840195
"ENSG00000243678","NME2","protein_coding",1.49073892347082e-06,9.16921511671999e-05,0.498580743202985
"ENSG00000065526","SPEN","protein_coding",1.50133881571551e-06,9.1863168786593e-05,-0.419069444626566
"ENSG00000198517","MAFK","protein_coding",1.52760666795001e-06,9.29861302335582e-05,-0.674229125629665
"ENSG00000117519","CNN3","protein_coding",1.54680880480052e-06,9.36696383443121e-05,-0.699511710639716
"ENSG00000116147","TNR","protein_coding",1.56132549348306e-06,9.40638558843027e-05,-0.441014927758107
"ENSG00000119421","NDUFA8","protein_coding",1.59878410746055e-06,9.58291617063598e-05,0.447247691040938
"ENSG00000179796","LRRC3B","protein_coding",1.61610876250351e-06,9.63758667101078e-05,-0.86967778438978
"ENSG00000172428","COPS9","protein_coding",1.6528408336729e-06,9.75757493165286e-05,0.595665509179287
"ENSG00000213614","HEXA","protein_coding",1.64495276117726e-06,9.75757493165286e-05,0.370941202524958
"ENSG00000182580","EPHB3","protein_coding",1.70301821082689e-06,0.000100035289703971,-0.884281659201313
"ENSG00000137285","TUBB2B","protein_coding",1.83261588341657e-06,0.000105039498355592,-0.607360268255229
"ENSG00000006451","RALA","protein_coding",1.82167508149799e-06,0.000105039498355592,-0.359274979984196
"ENSG00000226380","AC016831.1","lncRNA",1.83291599956557e-06,0.000105039498355592,1.03295369560932
"ENSG00000124181","PLCG1","protein_coding",1.8165603282118e-06,0.000105039498355592,-0.479357339755673
"ENSG00000262919","CCNQ","protein_coding",1.83145931940554e-06,0.000105039498355592,0.505827274137416
"ENSG00000010810","FYN","protein_coding",1.84762121196808e-06,0.000105368223292238,-0.318359114606719
"ENSG00000082515","MRPL22","protein_coding",1.96447230992899e-06,0.000111490921241767,0.355290489191278
"ENSG00000140600","SH3GL3","protein_coding",1.99819960557042e-06,0.000112859850799237,0.429871251908752
"ENSG00000144647","POMGNT2","protein_coding",2.05170199577133e-06,0.000115327249025462,0.418730135995669
"ENSG00000263001","GTF2I","protein_coding",2.11897429246409e-06,0.000118541476132705,-0.319208724680314
"ENSG00000105619","TFPT","protein_coding",2.14153134632528e-06,0.000119235593633315,0.492592307327167
"ENSG00000074657","ZNF532","protein_coding",2.1638180209952e-06,0.000119908179767224,-0.354225556544933
"ENSG00000162849","KIF26B","protein_coding",2.20352483628292e-06,0.000121535257167379,-0.712506747276379
"ENSG00000130520","LSM4","protein_coding",2.24616499806942e-06,0.000123308160735138,0.326169070731822
"ENSG00000099977","DDT","protein_coding",2.33235866702047e-06,0.000126854396389613,0.600761746377099
"ENSG00000100129","EIF3L","protein_coding",2.32182040537782e-06,0.000126854396389613,0.622132728919013
"ENSG00000164241","C5orf63","protein_coding",2.35327592281755e-06,0.00012740223751733,-1.72733786629388
"ENSG00000197622","CDC42SE1","protein_coding",2.44149060297626e-06,0.000131571704604427,-0.43816051894808
"ENSG00000144199","FAHD2B","protein_coding",2.48683447399678e-06,0.00013221554138237,0.531869563651118
"ENSG00000004779","NDUFAB1","protein_coding",2.48720076996116e-06,0.00013221554138237,0.474721045657488
"ENSG00000131143","COX4I1","protein_coding",2.48529656316011e-06,0.00013221554138237,0.461148800535309
"ENSG00000137210","TMEM14B","protein_coding",2.6300784546434e-06,0.000139078784991429,0.399968864107073
"ENSG00000156076","WIF1","protein_coding",2.63998715126734e-06,0.000139078784991429,-1.4228635511102
"ENSG00000158711","ELK4","protein_coding",2.74507066393459e-06,0.000143329289599571,-0.485329492363088
"ENSG00000111215","PRR4","protein_coding",2.73970165596866e-06,0.000143329289599571,0.478003819126235
"ENSG00000134815","DHX34","protein_coding",2.78719166980013e-06,0.000144884636003592,-0.581099722393926
"ENSG00000155380","SLC16A1","protein_coding",2.82811044778165e-06,0.000145947389331012,-0.857040358723551
"ENSG00000163161","ERCC3","protein_coding",2.85732886841442e-06,0.000145947389331012,0.471282247865203
"ENSG00000128524","ATP6V1F","protein_coding",2.84756444659952e-06,0.000145947389331012,0.409573121712247
"ENSG00000105258","POLR2I","protein_coding",2.85715903248551e-06,0.000145947389331012,0.386245752104103
"ENSG00000181029","TRAPPC5","protein_coding",2.87668256032864e-06,0.000146299855925285,0.331989840379364
"ENSG00000171130","ATP6V0E2","protein_coding",2.91310446932331e-06,0.000147513583213837,0.505516603971442
"ENSG00000145247","OCIAD2","protein_coding",2.95377851017461e-06,0.000148931287285542,0.707622275736585
"ENSG00000101421","CHMP4B","protein_coding",3.01355422835192e-06,0.000151295876387514,-0.312283594716902
"ENSG00000131016","AKAP12","protein_coding",3.0996280162094e-06,0.000154955020997566,-0.743999695004097
"ENSG00000218891","ZNF579","protein_coding",3.13462894272979e-06,0.000156040766183007,-0.535947146072627
"ENSG00000113273","ARSB","protein_coding",3.20995163720946e-06,0.000158613334212486,-0.491282311440938
"ENSG00000105379","ETFB","protein_coding",3.21331065224479e-06,0.000158613334212486,0.469928931369862
"ENSG00000074842","MYDGF","protein_coding",3.41221860353706e-06,0.000167726962988926,0.419478196168312
"ENSG00000104904","OAZ1","protein_coding",3.43065260498352e-06,0.000167930445013944,0.389034971437476
"ENSG00000262814","MRPL12","protein_coding",3.47958579286312e-06,0.000169618978815585,0.352912870455501
"ENSG00000116962","NID1","protein_coding",3.51825042601759e-06,0.000170377734026364,-1.26562189131196
"ENSG00000173221","GLRX","protein_coding",3.52415639840027e-06,0.000170377734026364,0.878238529033997
"ENSG00000147813","NAPRT","protein_coding",3.62935250595269e-06,0.000174744398524312,-0.869215217639873
"ENSG00000136059","VILL","protein_coding",3.67998863165716e-06,0.000176459209978401,0.668520627429092
"ENSG00000105088","OLFM2","protein_coding",3.79322614257235e-06,0.000181149677735528,-0.587519482917665
"ENSG00000128739","SNRPN","protein_coding",4.00110410545242e-06,0.000188774984059659,0.531227450230858
"ENSG00000169169","CPT1C","protein_coding",3.98073497445137e-06,0.000188774984059659,0.435893890362781
"ENSG00000196976","LAGE3","protein_coding",3.98547274955111e-06,0.000188774984059659,0.487364459562542
"ENSG00000186010","NDUFA13","protein_coding",4.04320343759389e-06,0.000189998215939412,0.376308654620258
"ENSG00000130770","ATP5IF1","protein_coding",4.17420867897411e-06,0.000195372922552143,0.551055447192277
"ENSG00000100632","ERH","protein_coding",4.20788895484136e-06,0.000196167775561414,-0.25377245987201
"ENSG00000152082","MZT2B","protein_coding",4.23078049944076e-06,0.000196455372756641,0.463388885681797
"ENSG00000067836","ROGDI","protein_coding",4.30630587605642e-06,0.000199175123747681,0.392489713679266
"ENSG00000159685","CHCHD6","protein_coding",4.39766916033121e-06,0.000201811786310824,0.619414318846681
"ENSG00000086589","RBM22","protein_coding",4.3944239126481e-06,0.000201811786310824,-0.333133007603718
"ENSG00000170144","HNRNPA3","protein_coding",4.4919219346645e-06,0.000204539142978444,-0.209872387275401
"ENSG00000173113","TRMT112","protein_coding",4.49175547743079e-06,0.000204539142978444,0.323114612681205
"ENSG00000164010","ERMAP","protein_coding",4.66252037826869e-06,0.000210674190015002,-0.520366037802294
"ENSG00000250208","FZD10-AS1","lncRNA",4.6593004676166e-06,0.000210674190015002,-1.09670088553275
"ENSG00000146409","SLC18B1","protein_coding",4.74573466471857e-06,0.000213612608586643,-0.506301787787392
"ENSG00000144231","POLR2D","protein_coding",4.80494889778998e-06,0.000215452441416934,-0.39097524989275
"ENSG00000121410","A1BG","protein_coding",4.84037369826486e-06,0.000216215628164318,0.724856569291867
"ENSG00000106400","ZNHIT1","protein_coding",4.91535288939083e-06,0.000218733203577892,0.316527875175528
"ENSG00000099800","TIMM13","protein_coding",5.08944072201854e-06,0.00022562547019726,0.340814440902616
"ENSG00000119632","IFI27L2","protein_coding",5.14378484671983e-06,0.000227177384884453,0.46098469985371
"ENSG00000278970","HEIH","lncRNA",5.18941056568001e-06,0.000227496008608751,0.411792867025391
"ENSG00000198561","CTNND1","protein_coding",5.18972849056396e-06,0.000227496008608751,-0.527396142586601
